filename,prediction,confidence
1572386648.ogg,Animal,0.48982453
1550867071.ogg,Environmental noise,0.56722546
353534772.ogg,Cricket,0.43801463
2111322687.ogg,Environmental noise,0.43716788
1632301123.ogg,"Outside, rural or natural",0.19631732
208201724.ogg,Environmental noise,0.52051896
526028668.ogg,Environmental noise,0.38421747
463919032.ogg,"Outside, rural or natural",0.27847254
857439122.ogg,Insect,0.13153794
253714803.ogg,Snake,0.20963085
1151856941.ogg,Environmental noise,0.33760372
894588114.ogg,Animal,0.33104113
1749605721.ogg,"Outside, rural or natural",0.2446934
682497815.ogg,"Outside, rural or natural",0.15954827
1086669647.ogg,Rustle,0.34469897
1708886888.ogg,Animal,0.19977058
2056801086.ogg,Environmental noise,0.627572
213884858.ogg,Animal,0.18527527
424881138.ogg,Animal,0.39880827
2097899265.ogg,Cricket,0.2624629
1543145220.ogg,Environmental noise,0.52823144
1419139134.ogg,Music,0.19939809
1640248568.ogg,Animal,0.28196773
1602436985.ogg,Animal,0.47478172
303553381.ogg,Environmental noise,0.55025345
1599694609.ogg,Environmental noise,0.43263724
356152210.ogg,Rustle,0.32169113
876412327.ogg,Steam,0.33074135
1706192279.ogg,Snake,0.19935904
676322548.ogg,Cricket,0.30628523
1443460487.ogg,Environmental noise,0.45263237
1451884739.ogg,Wild animals,0.1855449
1945208695.ogg,Environmental noise,0.38882145
126835839.ogg,"Outside, rural or natural",0.3439575
1251587330.ogg,Environmental noise,0.38051423
1411678612.ogg,Cricket,0.5190172
441357975.ogg,Animal,0.44060048
638521664.ogg,"Outside, rural or natural",0.430542
558511301.ogg,Animal,0.45530543
698278249.ogg,Insect,0.29872093
1059433740.ogg,"Outside, rural or natural",0.23646782
340088388.ogg,Wild animals,0.19866547
1883327988.ogg,Animal,0.17046607
1849440557.ogg,Rustle,0.30334976
2086738450.ogg,Insect,0.22916487
1301482927.ogg,Animal,0.3498047
1167637861.ogg,Cricket,0.14278886
1430909344.ogg,Animal,0.20327535
878459704.ogg,Environmental noise,0.5081949
1402566939.ogg,Animal,0.284372
2036601201.ogg,Helicopter,0.16781312
508309209.ogg,Environmental noise,0.4163661
1911837721.ogg,Snake,0.16077141
1008685149.ogg,Animal,0.15396969
2055838925.ogg,Environmental noise,0.4115047
257136022.ogg,Rustle,0.36181164
987756570.ogg,"Outside, rural or natural",0.14420956
718540377.ogg,Environmental noise,0.6084985
1982589051.ogg,Environmental noise,0.39508623
956194613.ogg,Environmental noise,0.23837174
1691157664.ogg,Insect,0.21255356
1125217195.ogg,Environmental noise,0.2680509
1774227206.ogg,Animal,0.762714
905760071.ogg,Animal,0.276585
462023123.ogg,Environmental noise,0.547344
1765796097.ogg,Animal,0.5127168
1688796041.ogg,Wild animals,0.5816915
1669217663.ogg,Animal,0.20894407
1451176553.ogg,Animal,0.16260605
1152215913.ogg,Snake,0.20302421
2052212218.ogg,Environmental noise,0.48426574
1334345887.ogg,Rustle,0.33294418
1837137007.ogg,Insect,0.25191084
162561446.ogg,Animal,0.20662652
1322594419.ogg,Insect,0.26458043
94091450.ogg,Insect,0.37556663
1113672256.ogg,Water,0.16660416
761946231.ogg,Music,0.35509476
1288061415.ogg,Cricket,0.38411638
2008885741.ogg,Environmental noise,0.3785333
972471077.ogg,"Outside, rural or natural",0.3958218
943807193.ogg,"Outside, rural or natural",0.24468297
1073275843.ogg,Environmental noise,0.45682895
394174231.ogg,"Outside, rural or natural",0.2689283
2120920689.ogg,"Outside, rural or natural",0.21926041
1463284313.ogg,Cricket,0.26324153
1012842173.ogg,Cricket,0.36511678
706305311.ogg,Animal,0.6278126
113228818.ogg,Environmental noise,0.42072225
720337880.ogg,Animal,0.41366485
978773553.ogg,Environmental noise,0.44743213
1183551829.ogg,Animal,0.24521862
1930558984.ogg,Environmental noise,0.33224776
2112558368.ogg,Environmental noise,0.36288387
2055555632.ogg,Animal,0.28646234
2058705540.ogg,Hiss,0.15170184
1929502353.ogg,Environmental noise,0.41763407
2047437115.ogg,Animal,0.41563866
1147348860.ogg,"Outside, rural or natural",0.33289257
928715591.ogg,Environmental noise,0.47714177
1773332646.ogg,Cricket,0.38467067
1480406238.ogg,Helicopter,0.28748652
475763024.ogg,Environmental noise,0.36751437
184649406.ogg,Environmental noise,0.5358286
2054971485.ogg,Animal,0.2863195
1857288709.ogg,Owl,0.4776809
344030829.ogg,Environmental noise,0.33921653
1311352794.ogg,"Outside, rural or natural",0.39711887
1217996183.ogg,Insect,0.17827375
1085489856.ogg,Insect,0.39754465
924992950.ogg,Animal,0.36745244
192166003.ogg,Environmental noise,0.5850191
2129251007.ogg,Wild animals,0.18310791
2102301703.ogg,Animal,0.5779757
496484779.ogg,Environmental noise,0.41852173
1186376986.ogg,Rustle,0.3938343
1878463309.ogg,Environmental noise,0.40596604
99662950.ogg,"Outside, rural or natural",0.28892952
423191922.ogg,"Outside, rural or natural",0.23139934
823395316.ogg,Hiss,0.18189888
1160363074.ogg,Environmental noise,0.5932002
1783673668.ogg,Environmental noise,0.41768628
14347622.ogg,Animal,0.5743397
1270576572.ogg,Animal,0.28299567
873214134.ogg,Animal,0.32239
899160348.ogg,Animal,0.4111034
748645668.ogg,Cricket,0.33146244
2078926960.ogg,Environmental noise,0.4037442
1169010738.ogg,Insect,0.48675567
482454701.ogg,Rustle,0.32084432
959610104.ogg,Animal,0.4955482
2117156583.ogg,Animal,0.25098324
141203738.ogg,Environmental noise,0.5644758
1517733508.ogg,Snake,0.169112
1387999212.ogg,"Outside, rural or natural",0.38285014
634871872.ogg,Animal,0.2645943
1393025387.ogg,Rustle,0.35223413
150847978.ogg,"Outside, rural or natural",0.298844
832244384.ogg,Environmental noise,0.51708966
2065166137.ogg,Cricket,0.5757985
1061482894.ogg,Animal,0.26502904
1817143643.ogg,Animal,0.32868057
1232822276.ogg,Animal,0.27825594
1945649914.ogg,Cricket,0.3482813
48468035.ogg,Animal,0.209328
691290212.ogg,Animal,0.52382976
269575986.ogg,Environmental noise,0.25869724
424416277.ogg,Cricket,0.28076202
983357863.ogg,Animal,0.5351564
1753600013.ogg,Animal,0.252952
118293737.ogg,Cricket,0.40895814
300051690.ogg,Wild animals,0.15642847
360753168.ogg,Animal,0.44004798
1712375856.ogg,Animal,0.31001458
2120584167.ogg,"Outside, rural or natural",0.19672948
1653285954.ogg,Environmental noise,0.43348116
1693679060.ogg,Animal,0.21775088
585669642.ogg,"Outside, rural or natural",0.19552334
642615239.ogg,Environmental noise,0.49417913
527743410.ogg,Animal,0.2893503
1080467421.ogg,Animal,0.14011055
849901010.ogg,Environmental noise,0.5254957
1665418158.ogg,"Outside, rural or natural",0.30171633
1200200365.ogg,Animal,0.398624
1591718869.ogg,Music,0.14928193
994186316.ogg,"Outside, rural or natural",0.30560803
159805218.ogg,Environmental noise,0.4410077
850284404.ogg,Insect,0.44195002
1652200840.ogg,Cricket,0.4026381
1146292757.ogg,Cricket,0.21916854
74575718.ogg,Environmental noise,0.52116364
1971810040.ogg,Animal,0.2943867
522876186.ogg,Animal,0.33705115
1492893350.ogg,"Outside, rural or natural",0.23748635
1606864370.ogg,Animal,0.38809407
567839798.ogg,Cricket,0.2804981
88951245.ogg,Snake,0.22026512
292786337.ogg,"Outside, rural or natural",0.29293406
790696462.ogg,Rustle,0.32501724
59818612.ogg,Animal,0.361828
1606207414.ogg,Environmental noise,0.39699495
245914786.ogg,Animal,0.44285843
1846428495.ogg,Environmental noise,0.33070412
1374645789.ogg,Environmental noise,0.36029214
1599306657.ogg,Music,0.12144176
1330689767.ogg,Rustle,0.35133687
1418727027.ogg,"Outside, rural or natural",0.23473792
1316040993.ogg,Animal,0.6619825
1399460882.ogg,"Outside, rural or natural",0.36417618
934171498.ogg,Rustle,0.4077336
1999601793.ogg,Animal,0.6905467
1027932936.ogg,Insect,0.16983922
1527452766.ogg,Rustle,0.41168293
2116581594.ogg,Environmental noise,0.52356577
176375773.ogg,"Outside, rural or natural",0.30976066
904981456.ogg,Cricket,0.38843483
1842029582.ogg,Environmental noise,0.4120436
488509909.ogg,Cricket,0.38487428
796193889.ogg,Animal,0.27334794
1374257161.ogg,Animal,0.28170496
1655301703.ogg,Environmental noise,0.2754317
2096355021.ogg,Animal,0.34239092
655856054.ogg,Rustle,0.3948995
1191770624.ogg,Environmental noise,0.42242676
1297142512.ogg,Animal,0.26326278
2020141021.ogg,Environmental noise,0.44008726
1276289015.ogg,Speech,0.17353319
1067100296.ogg,Noise,0.38491595
498682370.ogg,Animal,0.39389786
318253455.ogg,Environmental noise,0.2972268
1908326155.ogg,Animal,0.27768475
880924589.ogg,Animal,0.33370754
1521252454.ogg,Environmental noise,0.30324408
747364689.ogg,Rustle,0.37182635
1518693811.ogg,Cricket,0.2379124
1345322480.ogg,Insect,0.22589909
562979496.ogg,Environmental noise,0.4464872
2094763775.ogg,"Outside, rural or natural",0.23719397
1265068576.ogg,"Outside, rural or natural",0.34996837
1590789246.ogg,Environmental noise,0.4017338
2136227748.ogg,Animal,0.5077493
616684483.ogg,Rustle,0.39466533
1382709564.ogg,"Outside, rural or natural",0.31497124
559670671.ogg,Animal,0.29620934
102227520.ogg,Environmental noise,0.14349104
454917569.ogg,Wild animals,0.1100995
997909296.ogg,Environmental noise,0.3874743
1778119800.ogg,"Outside, rural or natural",0.3085904
1697952212.ogg,Environmental noise,0.5147667
387331326.ogg,Animal,0.41607514
419103615.ogg,Insect,0.36454657
1126603301.ogg,Cricket,0.3509747
874667407.ogg,Rustle,0.35288963
2003908684.ogg,Cricket,0.46698406
221428643.ogg,"Outside, rural or natural",0.40227327
1962062587.ogg,Cricket,0.2763004
1483705173.ogg,Animal,0.30481118
1451130070.ogg,Animal,0.4685521
346443355.ogg,Environmental noise,0.3690448
1022776360.ogg,Wild animals,0.15564579
309884407.ogg,Animal,0.30249426
2079713371.ogg,Environmental noise,0.48898843
19800984.ogg,Owl,0.47996873
107233030.ogg,Animal,0.5459823
1348816339.ogg,Wild animals,0.3841214
1872447554.ogg,Environmental noise,0.22587222
341068368.ogg,Animal,0.35798764
1112753128.ogg,Environmental noise,0.29042542
1321294693.ogg,Environmental noise,0.560834
873742785.ogg,Wild animals,0.17447776
1796188968.ogg,Cricket,0.8686432
1819647942.ogg,Animal,0.20311679
247855286.ogg,Environmental noise,0.48682752
1631971322.ogg,"Outside, rural or natural",0.25867125
2115821047.ogg,Cricket,0.3900276
201258948.ogg,"Outside, rural or natural",0.26196605
1350492883.ogg,Frog,0.19786021
1725815415.ogg,Animal,0.44505453
1981983379.ogg,Wild animals,0.4052687
1888439685.ogg,Cricket,0.2109627
1314133313.ogg,Wild animals,0.36577505
979080824.ogg,Animal,0.4624437
680797015.ogg,Owl,0.5397478
713034597.ogg,Wild animals,0.6394887
990899520.ogg,Environmental noise,0.57365155
1460217482.ogg,Environmental noise,0.45375568
152413215.ogg,Insect,0.19666466
994320699.ogg,Wild animals,0.20232743
531805940.ogg,"Outside, rural or natural",0.3264959
644053221.ogg,Animal,0.42584312
477573982.ogg,Cricket,0.45054337
1192959732.ogg,"Outside, rural or natural",0.38540646
341980996.ogg,Animal,0.44504556
1745075350.ogg,"Outside, rural or natural",0.26528683
568119307.ogg,"Outside, rural or natural",0.23001477
2105814507.ogg,Environmental noise,0.49960518
65943526.ogg,Environmental noise,0.27876812
1626781641.ogg,Animal,0.5274113
1852935845.ogg,Animal,0.46348804
2039488171.ogg,Helicopter,0.14211331
379623654.ogg,Wild animals,0.18487166
835346779.ogg,Rustle,0.34695125
1646225883.ogg,Animal,0.4062836
1056177151.ogg,"Outside, rural or natural",0.39679465
409260225.ogg,Animal,0.39111584
1309859387.ogg,Theremin,0.32019618
1786121349.ogg,Environmental noise,0.4559023
74510362.ogg,Animal,0.18788488
2078295204.ogg,Environmental noise,0.38667017
350221267.ogg,Cricket,0.45831716
1381768539.ogg,Environmental noise,0.68081015
977042683.ogg,Environmental noise,0.34564465
230828255.ogg,"Outside, rural or natural",0.30722725
1158991463.ogg,Environmental noise,0.42626745
907259672.ogg,Cricket,0.5048444
154237071.ogg,Environmental noise,0.39222875
84867011.ogg,Animal,0.29349837
259201882.ogg,Animal,0.30748963
1326007786.ogg,"Outside, rural or natural",0.3447769
1219584016.ogg,Animal,0.17793603
1553448238.ogg,Environmental noise,0.40748867
396685053.ogg,Wild animals,0.11818492
2096514681.ogg,Snake,0.17690007
309762992.ogg,Animal,0.12873869
1104555960.ogg,Environmental noise,0.61918175
918971927.ogg,Rustle,0.39715987
154902084.ogg,"Outside, rural or natural",0.18855527
1027078817.ogg,Rustle,0.40757418
1566056388.ogg,Wild animals,0.4770018
195741964.ogg,Environmental noise,0.48632166
1107671388.ogg,Cricket,0.46697745
169619215.ogg,Environmental noise,0.27661663
707791395.ogg,"Outside, rural or natural",0.3297927
844087010.ogg,Environmental noise,0.5180908
938441279.ogg,Environmental noise,0.43517283
1030451121.ogg,Animal,0.25279608
454830601.ogg,Animal,0.23201334
2019561727.ogg,"Outside, rural or natural",0.33148164
1445023760.ogg,"Outside, rural or natural",0.38855746
1283692775.ogg,Environmental noise,0.5488647
1436949926.ogg,Insect,0.2664603
497235569.ogg,Theremin,0.17353685
1813502117.ogg,Frog,0.3418813
729470878.ogg,"Outside, rural or natural",0.34892744
1290596103.ogg,Rustle,0.3636551
177008462.ogg,Animal,0.3253692
1622845846.ogg,Animal,0.48877475
385081648.ogg,Animal,0.6201411
1886434268.ogg,Animal,0.47625434
1657988062.ogg,Wild animals,0.18433614
1801365905.ogg,Animal,0.21549317
2029996694.ogg,Environmental noise,0.5305506
146321529.ogg,"Outside, rural or natural",0.20148867
1590581066.ogg,Wild animals,0.5332849
295561354.ogg,Cricket,0.5864285
1854034942.ogg,Environmental noise,0.2817815
42564214.ogg,Environmental noise,0.4436089
345863560.ogg,Wild animals,0.15988593
601894898.ogg,Insect,0.36733565
2036234666.ogg,"Outside, rural or natural",0.19746147
1657650319.ogg,"Outside, rural or natural",0.40115887
878098023.ogg,Environmental noise,0.43311468
2146228323.ogg,"Outside, rural or natural",0.23059018
433900663.ogg,Animal,0.38046372
1065352236.ogg,"Outside, rural or natural",0.25331095
919553122.ogg,Animal,0.4976958
1185257867.ogg,Environmental noise,0.4224709
1699325474.ogg,Environmental noise,0.39893642
1537999193.ogg,Animal,0.2609556
842248487.ogg,Animal,0.26776892
1344226051.ogg,Environmental noise,0.43754
1303633304.ogg,Snake,0.1643433
971979397.ogg,"Outside, rural or natural",0.21216217
1132240162.ogg,Animal,0.31313086
1676513918.ogg,Cricket,0.4161966
548964314.ogg,Animal,0.629899
174588595.ogg,Animal,0.42811888
133634610.ogg,Rustle,0.39222214
964896172.ogg,"Outside, rural or natural",0.3994487
345583006.ogg,Cricket,0.56512076
846003099.ogg,Animal,0.1619403
1184530377.ogg,Rustle,0.21242931
1226429920.ogg,Snake,0.22067861
354922527.ogg,Environmental noise,0.41350123
200534049.ogg,Animal,0.26961568
955669914.ogg,"Outside, rural or natural",0.18417363
1836605094.ogg,Music,0.20238589
174312301.ogg,Animal,0.30654424
1465349880.ogg,Animal,0.31740353
1879195414.ogg,Cricket,0.55404526
937825330.ogg,Animal,0.35455447
1541455419.ogg,Environmental noise,0.46906117
130959676.ogg,Animal,0.2135975
1056316397.ogg,"Outside, rural or natural",0.27472126
1593615088.ogg,Environmental noise,0.46209234
1631460158.ogg,Animal,0.46184146
2005179130.ogg,Animal,0.19320746
1041730644.ogg,Snake,0.17603788
169261549.ogg,Environmental noise,0.47970095
1708339075.ogg,Cricket,0.40239823
165348433.ogg,Insect,0.1919873
709124666.ogg,Cricket,0.359081
1446833826.ogg,Wild animals,0.3846214
1605390285.ogg,"Outside, rural or natural",0.23978996
366280098.ogg,Snake,0.20964675
1173210585.ogg,Animal,0.45067346
2038578862.ogg,Animal,0.26746213
39102065.ogg,Music,0.16109146
1195429709.ogg,Cricket,0.22952826
556230908.ogg,Animal,0.32724333
316323402.ogg,Environmental noise,0.3774511
1503349115.ogg,Animal,0.45009276
781546729.ogg,Animal,0.40848434
2064611557.ogg,Animal,0.5023875
1227902562.ogg,Environmental noise,0.45479748
1796887931.ogg,Music,0.29577133
1100856694.ogg,Animal,0.37305167
1842311674.ogg,Animal,0.42240646
971986849.ogg,Insect,0.33390376
304245306.ogg,Cricket,0.35380605
322982264.ogg,Cricket,0.3382943
875620420.ogg,Environmental noise,0.41414437
540087656.ogg,Snake,0.17332979
144884130.ogg,Animal,0.27080095
104425189.ogg,Environmental noise,0.2522678
1436716363.ogg,Frog,0.17111205
986787139.ogg,Cricket,0.6414053
985028902.ogg,Environmental noise,0.38288146
1278518856.ogg,Animal,0.1550999
1841065529.ogg,Animal,0.28031996
1361029715.ogg,Animal,0.3101712
210967363.ogg,Environmental noise,0.44239664
1485429595.ogg,Cricket,0.33244234
966619163.ogg,Environmental noise,0.4141015
863376562.ogg,Rustle,0.35945812
1602797892.ogg,Environmental noise,0.36162844
549131323.ogg,Animal,0.31691647
1824309248.ogg,"Outside, rural or natural",0.40337586
48747608.ogg,Environmental noise,0.40307933
1261462941.ogg,Insect,0.41064316
2107357171.ogg,Snake,0.30587986
398077542.ogg,Animal,0.42259246
133070011.ogg,"Outside, rural or natural",0.3768043
992288966.ogg,Wild animals,0.2205888
905390755.ogg,Insect,0.27707756
64200110.ogg,Insect,0.28276816
808931679.ogg,Animal,0.23419163
1099465690.ogg,Animal,0.13469814
355492269.ogg,Rustle,0.35144204
1584337594.ogg,Theremin,0.18575151
1620844910.ogg,Music,0.35242337
2110476471.ogg,Animal,0.24338606
886156354.ogg,Rustle,0.36996025
1391330745.ogg,Environmental noise,0.33388838
54516743.ogg,Animal,0.22251084
41006332.ogg,"Outside, rural or natural",0.39768487
941930039.ogg,Rustle,0.3474885
1860030886.ogg,"Outside, rural or natural",0.20304611
1407480478.ogg,Wild animals,0.3623844
1778311156.ogg,Cricket,0.3433002
1496439391.ogg,Hiss,0.192777
630836204.ogg,Environmental noise,0.47015876
184181422.ogg,"Outside, rural or natural",0.35705468
818435135.ogg,"Outside, rural or natural",0.4253148
1895678653.ogg,Animal,0.24012767
84389700.ogg,Rustle,0.34896016
1881448222.ogg,Environmental noise,0.48959804
1218204190.ogg,Animal,0.40160352
737243587.ogg,Animal,0.53134465
529461996.ogg,Rustle,0.40118337
1898625513.ogg,Rustle,0.35960972
1465675607.ogg,Snake,0.18013576
863181791.ogg,"Outside, rural or natural",0.17787328
478490745.ogg,Animal,0.2905409
1811650994.ogg,Animal,0.2875375
609168668.ogg,"Outside, rural or natural",0.15577203
1745784193.ogg,Rustle,0.36911502
837413914.ogg,"Outside, rural or natural",0.21644431
1283065130.ogg,Animal,0.26548517
1307792898.ogg,"Outside, rural or natural",0.21872227
171633707.ogg,Rustle,0.40441093
1917547947.ogg,"Outside, rural or natural",0.32726854
1561287683.ogg,Liquid,0.12945785
538215439.ogg,Insect,0.4788579
1835265265.ogg,Music,0.1625823
1720883663.ogg,"Outside, rural or natural",0.30525336
1510044500.ogg,Environmental noise,0.553067
1008346526.ogg,Animal,0.27709746
124557586.ogg,Environmental noise,0.5132318
890126896.ogg,Animal,0.46240026
2091699918.ogg,Animal,0.47203422
1154355902.ogg,Animal,0.36894763
1437093560.ogg,Insect,0.29628927
1843203919.ogg,Cricket,0.18546209
784999117.ogg,Environmental noise,0.48164138
774883805.ogg,Insect,0.5123105
201578082.ogg,Hiss,0.17276317
578584309.ogg,Rustle,0.4059031
1930358881.ogg,Animal,0.43215185
1735389288.ogg,Animal,0.38255608
1229563327.ogg,Environmental noise,0.5143514
1590616762.ogg,"Outside, rural or natural",0.40154144
570551370.ogg,Animal,0.4211257
2039269157.ogg,Environmental noise,0.5019907
320175965.ogg,Cricket,0.4963817
1051215562.ogg,Cricket,0.2917388
496781732.ogg,Environmental noise,0.4929197
935112013.ogg,"Outside, rural or natural",0.34157887
2040635192.ogg,Cricket,0.41661534
1186238665.ogg,Animal,0.24454793
278585820.ogg,Environmental noise,0.35271385
1846804851.ogg,Frog,0.18704301
1620443862.ogg,"Outside, rural or natural",0.30317894
59903794.ogg,Snake,0.14786007
321140589.ogg,Environmental noise,0.35165137
960031574.ogg,Cricket,0.19209035
934833824.ogg,"Outside, rural or natural",0.40826854
2047550495.ogg,Animal,0.5306288
455690812.ogg,Wild animals,0.18048926
1870154296.ogg,"Outside, rural or natural",0.20322266
457733327.ogg,Animal,0.28663674
1884638778.ogg,Animal,0.22660568
1556190289.ogg,Environmental noise,0.29724452
1419560161.ogg,Cricket,0.30145583
803698257.ogg,Animal,0.3928841
756294652.ogg,Animal,0.19295244
1376041840.ogg,"Outside, rural or natural",0.21313377
295966917.ogg,Cricket,0.30129758
845270488.ogg,"Outside, rural or natural",0.3456324
1801959695.ogg,"Outside, rural or natural",0.3502826
538402647.ogg,Snake,0.1790811
686390886.ogg,Rustle,0.31446713
1841579465.ogg,Environmental noise,0.43963093
506864124.ogg,Rustle,0.35112315
1359299156.ogg,"Outside, rural or natural",0.24004379
1685087284.ogg,Cricket,0.24483673
665522011.ogg,Water,0.1626319
1385372568.ogg,Environmental noise,0.4030552
1331955969.ogg,Animal,0.3242038
2077538318.ogg,Animal,0.48013285
240693162.ogg,Cricket,0.27556458
799538480.ogg,Animal,0.25803375
1024257646.ogg,Environmental noise,0.6101934
417496256.ogg,Animal,0.40935066
1038302200.ogg,Rustle,0.30605444
1437541667.ogg,Environmental noise,0.33302367
496845670.ogg,"Outside, rural or natural",0.32070243
1305523430.ogg,Insect,0.29636934
1857071496.ogg,Wild animals,0.39190274
1729528968.ogg,Animal,0.26627254
576679050.ogg,Animal,0.40809643
757589749.ogg,Animal,0.40086153
1315977475.ogg,Frog,0.26497576
1037224451.ogg,Cricket,0.46603546
1963690416.ogg,Environmental noise,0.49085912
1275980510.ogg,Environmental noise,0.44854197
2090382196.ogg,Environmental noise,0.4844455
171101374.ogg,Animal,0.33024415
1431251714.ogg,"Outside, rural or natural",0.28070876
387939110.ogg,Animal,0.19982374
545477261.ogg,Environmental noise,0.40021032
834970150.ogg,Rustle,0.35620585
909101977.ogg,Cricket,0.19834709
1126113308.ogg,Animal,0.5687648
319903397.ogg,Helicopter,0.1334864
1953531213.ogg,Environmental noise,0.38717988
1306194876.ogg,"Outside, rural or natural",0.20664273
894770704.ogg,Animal,0.54672253
1771234884.ogg,Insect,0.21903194
637543310.ogg,Animal,0.29709184
934139673.ogg,Animal,0.17312905
720879278.ogg,Water,0.1613031
81208615.ogg,Animal,0.19716154
1154116595.ogg,Animal,0.23438698
750880128.ogg,"Outside, rural or natural",0.38885692
1506706079.ogg,"Outside, rural or natural",0.39084336
803893397.ogg,Speech,0.26114258
682236874.ogg,Cricket,0.67167675
1394922409.ogg,Animal,0.31597692
1969632184.ogg,"Outside, rural or natural",0.39640433
1410584578.ogg,Wild animals,0.25947988
447954925.ogg,Environmental noise,0.6021179
2035795338.ogg,Animal,0.15184635
618464652.ogg,Rustle,0.39713708
766734261.ogg,"Outside, rural or natural",0.31475133
1865972907.ogg,Snake,0.115345374
513029958.ogg,Cricket,0.5842267
1563737320.ogg,Cricket,0.41040075
1381454212.ogg,Animal,0.2927303
1830264666.ogg,Snake,0.20024668
1130536915.ogg,Cricket,0.56848526
1119885790.ogg,Animal,0.5670595
62411128.ogg,"Outside, rural or natural",0.17263028
1091398387.ogg,Cricket,0.35497314
1690501099.ogg,Animal,0.66971624
2111095341.ogg,"Outside, rural or natural",0.28409752
111616300.ogg,Animal,0.2428911
2012989673.ogg,Environmental noise,0.5206322
1907612529.ogg,Animal,0.26160756
1318544602.ogg,Snake,0.2250482
1479598052.ogg,Environmental noise,0.46780342
955992224.ogg,Animal,0.25510338
1279125273.ogg,Fireworks,0.21243724
1617620066.ogg,Environmental noise,0.51118684
1827749651.ogg,Cricket,0.3100101
490986429.ogg,Environmental noise,0.53076637
1649452485.ogg,Environmental noise,0.36856928
552317310.ogg,Environmental noise,0.49604192
779037868.ogg,Cricket,0.6259607
296359076.ogg,"Outside, rural or natural",0.22164816
1728315835.ogg,Insect,0.270842
587634115.ogg,Insect,0.15768313
900834968.ogg,Cricket,0.16843463
1415694159.ogg,Cricket,0.6162066
799371036.ogg,"Outside, rural or natural",0.30397972
476435144.ogg,Music,0.35172537
801036365.ogg,Animal,0.5410973
1127299286.ogg,Animal,0.44716167
1992204869.ogg,"Outside, rural or natural",0.3536127
300266301.ogg,Environmental noise,0.37411427
2123126327.ogg,Animal,0.5835265
365362235.ogg,Buzz,0.3825467
1302145500.ogg,Animal,0.49772733
1467952641.ogg,Animal,0.31055853
783330196.ogg,Environmental noise,0.5130744
1242239236.ogg,Noise,0.16520569
1043566022.ogg,Animal,0.4142621
1098206852.ogg,Environmental noise,0.63819456
2101941968.ogg,"Outside, rural or natural",0.2135295
1674505902.ogg,Environmental noise,0.5143378
1535613286.ogg,Environmental noise,0.38194245
1889322587.ogg,Insect,0.2528225
817610464.ogg,Cricket,0.36936167
1130240935.ogg,Environmental noise,0.4251453
908819901.ogg,Cricket,0.3869174
764786085.ogg,Animal,0.3795708
1869343481.ogg,Animal,0.40392983
1793006311.ogg,"Outside, rural or natural",0.3739214
613763451.ogg,"Outside, rural or natural",0.2812751
1192346785.ogg,Animal,0.3684566
1366311839.ogg,Rustle,0.35926822
826479372.ogg,Animal,0.29062197
284940276.ogg,Wild animals,0.4778086
1605011796.ogg,Rustle,0.37266243
1309896171.ogg,"Outside, rural or natural",0.17259094
1543368503.ogg,Environmental noise,0.35466307
1565837591.ogg,Cricket,0.1343733
1292065911.ogg,Animal,0.20815976
1197189236.ogg,Music,0.21932217
500503572.ogg,Environmental noise,0.20603673
1495269221.ogg,Animal,0.45217803
244640748.ogg,Environmental noise,0.38879603
2135012549.ogg,Helicopter,0.124092735
621143375.ogg,Environmental noise,0.34809986
969125475.ogg,Animal,0.29538584
1782906526.ogg,Environmental noise,0.42915705
124826668.ogg,Hiss,0.3857781
1368426603.ogg,Environmental noise,0.587702
1070680900.ogg,Environmental noise,0.5397746
1717899051.ogg,Animal,0.29310068
1380050812.ogg,Animal,0.43567735
1389880909.ogg,Rustle,0.33632502
207241427.ogg,Cricket,0.8149578
1619039914.ogg,"Outside, rural or natural",0.2811816
1614132864.ogg,Environmental noise,0.5124323
61503073.ogg,Environmental noise,0.49217832
371338358.ogg,Insect,0.3119881
1981612803.ogg,Insect,0.29539812
1279937540.ogg,Cricket,0.7513858
1257801508.ogg,Animal,0.6318747
819747607.ogg,"Outside, rural or natural",0.33475414
2103564190.ogg,Environmental noise,0.3604359
8090586.ogg,"Outside, rural or natural",0.20106566
1715431352.ogg,Animal,0.21193111
1589172796.ogg,Insect,0.34736508
1704028424.ogg,Animal,0.30992475
426154099.ogg,Animal,0.43188283
1367508470.ogg,Animal,0.35609022
855853371.ogg,Environmental noise,0.3928916
892764242.ogg,Environmental noise,0.52617794
1805443589.ogg,Animal,0.21822755
1647784423.ogg,"Outside, rural or natural",0.29685882
1383019944.ogg,Animal,0.35027167
41230657.ogg,Rustle,0.39468658
2081869600.ogg,Animal,0.26769584
540609706.ogg,Rustle,0.33500746
1670552696.ogg,"Outside, rural or natural",0.32065603
565435632.ogg,Environmental noise,0.5146105
2029086694.ogg,"Outside, rural or natural",0.3479771
807925523.ogg,Animal,0.5691722
422836075.ogg,Animal,0.4505433
1055922253.ogg,Environmental noise,0.42035705
1436012970.ogg,"Outside, rural or natural",0.17447585
1788804751.ogg,Animal,0.33924806
1265320021.ogg,Animal,0.41251466
1163160426.ogg,Rustle,0.34426424
1934471718.ogg,Animal,0.2246255
625437658.ogg,Environmental noise,0.530576
1169637038.ogg,Insect,0.23504107
183460095.ogg,Animal,0.24208024
199739443.ogg,Cricket,0.40669635
1585521066.ogg,Environmental noise,0.55429775
